Year of Birth,Child's First Name,Count
2014,Lyla,19
2014,Mackenzie,26
2014,Madeleine,35
2014,Madeline,59
2014,Madelyn,24
2014,Madison,68
2014,Mae,11
2014,Maeve,30
2014,Maisie,14
2014,Malak,14
2014,Malka,84
2014,Malky,70
2014,Margaret,33
2014,Margot,19
2014,Maria,45
2014,Mariam,19
2014,Marielle,11
2014,Mary,28
2014,Maryam,23
2014,Matilda,18
2014,Maya,106
2014,Melanie,13
2014,Menucha,13
2014,Mia,139
2014,Michaela,13
2014,Michelle,23
2014,Mikayla,15
2014,Mila,62
2014,Milana,19
2014,Mina,12
2014,Mindy,29
2014,Mira,17
2014,Mirel,15
2014,Miriam,143
2014,Molly,27
2014,Morgan,14
2014,Mushka,12
2014,Nadia,13
2014,Naomi,49
2014,Natalia,13
2014,Natalie,44
2014,Nechama,30
2014,Nicole,41
2014,Nina,41
2014,Noa,28
2014,Noelle,13
2014,Noor,15
2014,Nora,70
2014,Olive,19
2014,Olivia,248
2014,Paige,22
2014,Parker,17
2014,Pearl,23
2014,Penelope,63
2014,Perel,19
2014,Perl,17
2014,Perry,13
2014,Pessy,30
2014,Peyton,15
2014,Phoebe,27
2014,Piper,19
2014,Poppy,14
2014,Quinn,26
2014,Rachel,228
2014,Raizel,15
2014,Raizy,84
2014,Rebecca,43
2014,Reese,22
2014,Reizy,10
2014,Rena,11
2014,Rifky,11
2014,Riley,31
2014,Rivka,100
2014,Rivky,52
2014,Rochel,31
2014,Roizy,13
2014,Rosa,10
2014,Rose,55
2014,Rowan,10
2014,Ruby,48
2014,Ruchel,10
2014,Ruchy,17
2014,Ruth,11
2014,Sabrina,25
2014,Sadie,43
2014,Salma,10
2014,Samantha,57
2014,Samira,10
2014,Sara,121
2014,Sarah,185
2014,Sasha,12
2014,Savannah,25
2014,Scarlett,40
2014,Serena,16
2014,Shaina,13
2014,Shaindel,15
2014,Shaindy,55
2014,Shayna,12
2014,Shifra,21
2014,Shira,24
2014,Shoshana,19
2014,Siena,16
2014,Sienna,44
2014,Sima,14
2014,Simone,22
2014,Skylar,17
2014,Sloane,25
2014,Sofia,110
2014,Sophia,172
2014,Sophie,56
2014,Stella,78
2014,Summer,13
2014,Suri,13
2014,Sury,31
2014,Sydney,23
2014,Sylvia,16
2014,Sylvie,10
2014,Talia,49
2014,Brayden,17
2014,Tamar,12
2014,Taylor,24
2014,Tess,11
2014,Tessa,13
2014,Thea,11
2014,Toby,46
2014,Trany,12
2014,Tzipora,14
2014,Tziporah,12
2014,Valentina,45
2014,Vera,12
2014,Veronica,18
2014,Victoria,83
2014,Violet,49
2014,Vivian,61
2014,Vivienne,36
2014,Willa,26
2014,Yael,16
2014,Yasmina,11
2014,Yasmine,12
2014,Yehudis,25
2014,Yides,26
2014,Yitty,59
2014,Yocheved,28
2014,Zelda,12
2014,Zissy,25
2014,Zoe,96
2014,Zoey,26
2014,Aahil,14
2014,Aaron,63
2014,Aayan,10
2014,Abdullah,30
2014,Adam,35
2014,Adrian,26
2014,Adyan,17
2014,Ahmed,12
2014,Ahnaf,11
2014,Aidan,29
2014,Aiden,135
2014,Alan,28
2014,Albert,20
2014,Alex,45
2014,Alexander,51
2014,Alfred,18
2014,Ali,21
2014,Allen,26
2014,Alston,13
2014,Alvin,32
2014,Anderson,12
2014,Andrew,63
2014,Andy,42
2014,Anson,23
2014,Anthony,31
2014,Arham,12
2014,Arjun,20
2014,Armaan,13
2014,Arvin,11
2014,Aryan,18
2014,Asher,15
2014,Austin,63
2014,Ayaan,55
2014,Ayan,16
2014,Ayden,15
2014,Azaan,10
2014,Benjamin,48
2014,Benson,23
2014,Brandon,45
2014,Brayden,10
2014,Brian,34
2014,Bryan,15
2014,Caleb,23
2014,Calvin,10
2014,Cameron,11
2014,Carson,38
2014,Carter,12
2014,Charles,21
2014,Chase,11
2014,Chris,14
2014,Christian,15
2014,Christopher,18
2014,Colin,15
2014,Connor,21
2014,Damon,17
2014,Daniel,87
2014,Darren,15
2014,David,30
2014,Derek,32
2014,Devin,22
2014,Dylan,50
2014,Eason,38
2014,Eden,17
2014,Edison,14
2014,Edward,13
2014,Edwin,11
2014,Eli,10
2014,Elijah,13
2014,Elvis,13
2014,Emmanuel,10
2014,Eric,84
2014,Ethan,179
2014,Evan,76
2014,Felix,33
2014,Frank,10
2014,Gabriel,17
2014,Gary,10
2014,Gavin,20
2014,George,15
2014,Gordon,10
2014,Grayson,12
2014,Harrison,16
2014,Hassan,10
2014,Hayden,16
2014,Henry,30
2014,Hudson,17
2014,Hunter,18
2014,Ian,43
2014,Ibrahim,24
2014,Isaac,33
2014,Isaiah,12
2014,Ivan,43
2014,Jack,21
2014,Jacob,48
2014,Jaden,30
2014,Jake,14
2014,James,52
2014,Jason,78
2014,Jasper,18
2014,Jayden,187
2014,Jeffrey,17
2014,Jeremy,29
2014,Jerry,15
2014,Jimmy,19
2014,John,26
2014,Jonathan,43
2014,Jordan,17
2014,Joseph,18
2014,Joshua,36
2014,Julian,17
2014,Justin,56
2014,Kabir,10
2014,Kaden,12
2014,Kai,21
2014,Kayden,16
2014,Kevin,62
2014,Kimi,24
2014,Kingsley,21
2014,Kyle,53
2014,Lawrence,26
2014,Leo,48
2014,Leon,15
2014,Leonardo,13
2014,Liam,61
2014,Logan,24
2014,Louis,18
2014,Luca,14
2014,Lucas,139
2014,Luke,26
2014,Marcus,28
2014,Mark,10
2014,Mason,64
2014,Matthew,71
2014,Max,22
2014,Maxwell,20
2014,Michael,44
2014,Miles,20
2014,Mohammad,63
2014,Mohammed,35
2014,Muhammad,129
2014,Musa,11
2014,Nathan,49
2014,Nathaniel,23
2014,Neil,13
2014,Nicholas,30
2014,Noah,42
2014,Oliver,55
2014,Omar,10
2014,Oscar,27
2014,Owen,48
2014,Rayan,20
2014,Raymond,37
2014,Rayyan,24
2014,Rehan,13
2014,Richard,18
2014,Ricky,10
2014,Riley,10
2014,Rohan,21
2014,Roman,10
2014,Roy,23
2014,Ryan,164
2014,Ryder,15
2014,Samuel,22
2014,Sean,12
2014,Sebastian,17
2014,Shawn,11
2014,Shayan,10
2014,Simon,10
2014,Stanley,14
2014,Steven,18
2014,Syed,20
2014,Tenzin,42
2014,Theodore,22
2014,Thomas,17
2014,Timothy,19
2014,Tony,11
2014,Travis,10
2014,Tristan,19
2014,Tyler,33
2014,Victor,12
2014,Vincent,46
2014,Wesley,18
2014,William,85
2014,Wilson,11
2014,Winston,10
2014,Xavier,10
2014,Zachary,25
2014,Zain,12
2014,Zayan,18
2014,Aaron,34
2014,Abdoul,11
2014,Abdoulaye,14
2014,Abraham,13
2014,Adam,24
2014,Aden,17
2014,Adonis,11
2014,Adrian,15
2014,Ahmed,10
2014,Aiden,121
2014,Alexander,49
2014,Ali,10
2014,Alpha,16
2014,Amadou,15
2014,Amare,10
2014,Amari,30
2014,Amir,101
2014,Andre,13
2014,Andrew,41
2014,Angel,10
2014,Anthony,37
2014,Antonio,11
2014,Asher,13
2014,Ashton,30
2014,Austin,22
2014,Avery,23
2014,Ayden,59
2014,Benjamin,30
2014,Blake,17
2014,Bradley,15
2014,Brandon,31
2014,Brian,20
2014,Bryan,15
2014,Bryce,32
2014,Bryson,17
2014,Caden,10
2014,Caiden,18
2014,Caleb,55
2014,Calvin,10
2014,Cameron,38
2014,Carmelo,13
2014,Carter,106
2014,Cayden,29
2014,Chance,28
2014,Charles,11
2014,Chase,70
2014,Christian,76
2014,Christopher,55
2014,Daniel,55
2014,Darren,10
2014,David,46
2014,Devin,10
2014,Dominic,14
2014,Donovan,10
2014,Dylan,53
2014,Eli,20
2014,Elias,15
2014,Elijah,117
2014,Emmanuel,37
2014,Eric,19
2014,Ethan,138
2014,Ezekiel,15
2014,Ezra,10
2014,Gabriel,43
2014,Gavin,12
2014,Giovanni,15
2014,Greyson,11
2014,Hunter,33
2014,Ibrahim,22
2014,Ibrahima,13
2014,Isaac,28
2014,Isaiah,56
2014,Jace,44
2014,Jacob,73
2014,Jaden,28
2014,Jaiden,21
2014,Jalen,11
2014,Jamar,12
2014,James,41
2014,Jasiah,12
2014,Jason,34
2014,Jaxon,12
2014,Jayce,33
2014,Jayceon,36
2014,Jayden,121
2014,Jaylen,19
2014,Jayson,11
2014,Jeremiah,114
2014,Jeremy,14
2014,Joel,29
2014,John,20
2014,Jonathan,46
2014,Jordan,40
2014,Joseph,27
2014,Joshua,108
2014,Josiah,89
2014,Julian,18
2014,Julius,17
2014,Justice,10
2014,Justin,43
2014,Kaden,20
2014,Kai,30
2014,Kaiden,64
2014,Kaleb,20
2014,Kamari,12
2014,Kareem,18
2014,Karter,35
2014,Kayden,67
2014,Kenneth,12
2014,Kevin,27
2014,Khalil,13
2014,King,66
2014,Kingston,16
2014,Kristian,17
2014,Kyle,33
2014,Kyrie,23
2014,Landon,11
2014,Levi,13
2014,Liam,113
2014,Logan,70
2014,Lorenzo,10
2014,Lucas,20
2014,Luke,13
2014,Major,16
2014,Malachi,46
2014,Malik,27
2014,Mamadou,23
2014,Marcus,18
2014,Mason,105
2014,Matthew,52
2014,Mekhi,23
2014,Messiah,49
2014,Micah,32
2014,Michael,80
2014,Miles,13
2014,Mohamed,43
2014,Mohammed,12
2014,Mouhamed,12
2014,Moussa,16
2014,Myles,11
2014,Nasir,33
2014,Nathan,63
2014,Nathaniel,48
2014,Nicholas,31
2014,Noah,128
2014,Noel,13
2014,Nolan,16
2014,Omar,21
2014,Omari,13
2014,Oumar,14
2014,Peyton,14
2014,Preston,16
2014,Prince,21
2014,Princeton,12
2014,Quincy,15
2014,Richard,16
2014,Riley,14
2014,Robert,13
2014,Roman,10
2014,Ryan,46
2014,Samuel,24
2014,Savion,10
2014,Sean,13
2014,Sebastian,21
2014,Seth,10
2014,Sincere,19
2014,Steven,10
2014,Thomas,11
2014,Timothy,11
2014,Travis,12
2014,Tristan,52
2014,Tyler,77
2014,William,21
2014,Wyatt,10
2014,Xavier,45
2014,Zachary,36
2014,Zahir,14
2014,Zaiden,14
2014,Zaire,20
2014,Zamir,10
2014,Zane,10
2014,Zayden,13
2014,Zion,40
2014,Aaron,129
2014,Abel,18
2014,Abraham,33
2014,Adam,51
2014,Adan,10
2014,Adonis,20
2014,Adrian,140
2014,Adriel,34
2014,Aidan,24
2014,Aiden,165
2014,Alan,62
2014,Albert,15
2014,Alberto,13
2014,Alejandro,55
2014,Alex,66
2014,Alexander,213
2014,Alexis,40
2014,Allan,13
2014,Allen,12
2014,Amir,19
2014,Anderson,17
2014,Andres,30
2014,Andrew,88
2014,Andy,33
2014,Angel,194
2014,Anthony,152
2014,Antonio,36
2014,Ariel,16
2014,Armani,13
2014,Ashton,13
2014,Austin,39
2014,Avery,23
2014,Axel,52
2014,Ayden,91
2014,Benjamin,69
2014,Bradley,28
2014,Brandon,131
2014,Brayan,19
2014,Brian,26
2014,Bruce,14
2014,Bryan,83
2014,Bryant,13
2014,Bryce,13
2014,Caleb,42
2014,Cameron,19
2014,Carlos,86
2014,Carter,19
2014,Cesar,23
2014,Charles,21
2014,Chase,21
2014,Chris,17
2014,Christian,90
2014,Christopher,156
2014,Cristian,33
2014,Damian,49
2014,Damien,16
2014,Daniel,204
2014,Danny,17
2014,Dante,16
2014,Dariel,28
2014,Darwin,11
2014,David,167
2014,Dean,12
2014,Dennis,10
2014,Derek,54
2014,Derick,10
2014,Devin,12
2014,Diego,62
2014,Dominic,33
2014,Dominick,16
2014,Donovan,10
2014,Dylan,292
2014,Eddy,10
2014,Edgar,24
2014,Eduardo,19
2014,Edward,35
2014,Edwin,41
2014,Eli,39
2014,Elian,19
2014,Elias,89
2014,Elijah,119
2014,Emanuel,24
2014,Emiliano,11
2014,Emilio,22
2014,Emmanuel,64
2014,Enrique,18
2014,Enzo,17
2014,Eric,27
2014,Erick,55
2014,Esteban,13
2014,Ethan,262
2014,Evan,49
2014,Ezekiel,10
2014,Ezequiel,14
2014,Ezra,12
2014,Fabian,10
2014,Felix,13
2014,Fernando,26
2014,Francisco,33
2014,Frank,11
2014,Gabriel,138
2014,Gael,38
2014,Gavin,18
2014,George,20
2014,Gerardo,11
2014,Giovanni,42
2014,Grayson,10
2014,Gregory,10
2014,Hector,18
2014,Henry,29
2014,Hudson,14
2014,Hunter,33
2014,Ian,112
2014,Iker,49
2014,Isaac,89
2014,Isaiah,47
2014,Ismael,26
2014,Israel,18
2014,Ivan,44
2014,Jace,63
2014,Jack,25
2014,Jackson,21
2014,Jacob,292
2014,Jaden,43
2014,Jadiel,44
2014,Jael,13
2014,Jaiden,14
2014,Jake,41
2014,James,99
2014,Jared,25
2014,Jariel,20
2014,Jason,70
2014,Javier,42
2014,Jaxon,20
2014,Jaxson,11
2014,Jay,21
2014,Jayce,35
2014,Jayceon,13
2014,Jayden,266
2014,Jayson,16
2014,Jean,22
2014,Jefferson,17
2014,Jeffrey,18
2014,Jeremiah,98
2014,Jeremy,109
2014,Jesus,67
2014,Joaquin,21
2014,Joel,76
2014,Johan,23
2014,John,66
2014,Johnny,17
2014,Jonah,12
2014,Jonas,13
2014,Jonathan,113
2014,Jordan,62
2014,Jorge,29
2014,Jose,100
2014,Joseph,114
2014,Joshua,152
2014,Josiah,52
2014,Josue,35
2014,Juan,66
2014,Julian,106
2014,Julio,15
2014,Julius,46
2014,Junior,14
2014,Justin,125
2014,Kaden,10
2014,Kai,13
2014,Kaiden,20
2014,Kaleb,16
2014,Kayden,59
2014,Kendrick,12
2014,Kenneth,24
2014,Kenny,14
2014,Kevin,117
2014,King,26
2014,Kyle,14
2014,Landon,15
2014,Leandro,11
2014,Leo,22
2014,Leon,13
2014,Leonardo,61
2014,Leonidas,11
2014,Levi,14
2014,Liam,312
2014,Logan,107
2014,Lorenzo,17
2014,Louis,11
2014,Luca,18
2014,Lucas,187
2014,Luis,98
2014,Lukas,18
2014,Luke,17
2014,Maddox,10
2014,Manuel,25
2014,Marcelo,12
2014,Marco,20
2014,Marcos,14
2014,Marcus,19
2014,Mario,19
2014,Mark,13
2014,Marlon,11
2014,Martin,20
2014,Marvin,10
2014,Mason,184
2014,Mateo,66
2014,Mathew,18
2014,Mathias,16
2014,Matias,32
2014,Matteo,17
2014,Matthew,257
2014,Max,13
2014,Maximilian,11
2014,Maximiliano,14
2014,Maximus,28
2014,Maxwell,16
2014,Melvin,11
2014,Messiah,17
2014,Michael,174
2014,Miguel,64
2014,Mike,11
2014,Milan,32
2014,Miles,13
2014,Misael,10
2014,Moises,10
2014,Myles,11
2014,Nathan,79
2014,Nathaniel,53
2014,Nelson,12
2014,Neymar,19
2014,Nicholas,103
2014,Nicolas,49
2014,Noah,282
2014,Noel,31
2014,Oliver,45
2014,Omar,23
2014,Orlando,10
2014,Oscar,26
2014,Owen,11
2014,Pablo,16
2014,Pedro,12
2014,Peter,17
2014,Prince,19
2014,Rafael,20
2014,Randy,12
2014,Raymond,17
2014,Ricardo,22
2014,Richard,27
2014,Riley,23
2014,Robert,30
2014,Roberto,22
2014,Rodrigo,12
2014,Romeo,14
2014,Ruben,11
2014,Ryan,102
2014,Samuel,78
2014,Santiago,59
2014,Saul,16
2014,Sean,10
2014,Sebastian,241
2014,Sergio,16
2014,Skyler,11
2014,Stephen,11
2014,Steve,12
2014,Steven,74
2014,Theodore,11
2014,Thiago,37
2014,Thomas,30
2014,Timothy,16
2014,Tristan,35
2014,Tyler,40
2014,Uriel,11
2014,Victor,52
2014,Vincent,21
2014,Walter,10
2014,William,59
2014,Xavier,83
2014,Yadiel,15
2014,Yahir,15
2014,Yandel,15
2014,Yariel,12
2014,Zachary,27
2014,Zayden,13
2014,Aaron,90
2014,Abraham,172
2014,Adam,191
2014,Adrian,42
2014,Aharon,21
2014,Ahmad,15
2014,Ahmed,32
2014,Aidan,32
2014,Aiden,78
2014,Akiva,22
2014,Alan,12
2014,Albert,17
2014,Alex,27
2014,Alexander,225
2014,Ali,54
2014,Amir,27
2014,Andrew,91
2014,Angelo,12
2014,Anthony,110
2014,Anton,11
2014,Antonio,21
2014,Archer,12
2014,Ari,42
2014,Ariel,24
2014,Arlo,16
2014,Aron,62
2014,Arthur,25
2014,Aryeh,22
2014,Asher,72
2014,Ashton,12
2014,August,28
2014,Austin,40
2014,Avi,11
2014,Avraham,55
2014,Avrohom,27
2014,Avrum,12
2014,Axel,12
2014,Ayden,12
2014,Aydin,11
2014,Baruch,16
2014,Beckett,13
2014,Ben,13
2014,Benjamin,233
2014,Bennett,20
2014,Benzion,18
2014,Berish,10
2014,Berl,12
2014,Binyamin,11
2014,Binyomin,11
2014,Blake,18
2014,Boruch,12
2014,Brady,13
2014,Brandon,33
2014,Brayden,13
2014,Brendan,12
2014,Brian,18
2014,Brody,20
2014,Brooks,12
2014,Caleb,28
2014,Calvin,14
2014,Cameron,24
2014,Carter,27
2014,Chaim,130
2014,Charles,131
2014,Charlie,16
2014,Chase,43
2014,Cheskel,15
2014,Christian,64
2014,Christopher,76
2014,Cole,31
2014,Colin,36
2014,Connor,43
2014,Conor,19
2014,Cooper,40
2014,Cormac,11
2014,Damian,14
2014,Daniel,223
2014,Dante,11
2014,Dashiell,10
2014,David,272
2014,Dean,19
2014,Declan,43
2014,Denis,10
2014,Derek,14
2014,Devin,13
2014,Dominic,27
2014,Dominick,14
2014,Dov,38
2014,Dovid,26
2014,Drew,12
2014,Duvid,16
2014,Dylan,94
2014,Edward,40
2014,Efraim,13
2014,Eitan,13
2014,Eli,103
2014,Elias,32
2014,Eliezer,52
2014,Elijah,28
2014,Elimelech,16
2014,Eliyahu,25
2014,Elliot,33
2014,Elliott,12
2014,Ellis,12
2014,Emmett,12
2014,Eric,29
2014,Erik,10
2014,Ethan,149
2014,Evan,58
2014,Everett,16
2014,Ezra,45
2014,Felix,32
2014,Filip,11
2014,Finn,21
2014,Francesco,15
2014,Francis,13
2014,Frank,14
2014,Frederick,16
2014,Gabriel,105
2014,Gavin,50
2014,Gavriel,17
2014,George,65
2014,Giovanni,32
2014,Giuseppe,10
2014,Graham,27
2014,Grant,11
2014,Grayson,30
2014,Gregory,15
2014,Greyson,14
2014,Griffin,16
2014,Hamza,16
2014,Harrison,44
2014,Harry,12
2014,Hayden,10
2014,Henry,176
2014,Hersh,22
2014,Hershel,18
2014,Hershy,21
2014,Hillel,12
2014,Hudson,58
2014,Hugo,22
2014,Hunter,44
2014,Ian,30
2014,Ibrahim,18
2014,Imran,10
2014,Isaac,125
2014,Israel,35
2014,Issac,10
2014,Ivan,15
2014,Jace,13
2014,Jack,199
2014,Jackson,85
2014,Jacob,256
2014,Jake,46
2014,Jakub,11
2014,James,195
2014,Jason,49
2014,Jasper,24
2014,Jax,11
2014,Jaxon,14
2014,Jaxson,13
2014,Jayden,35
2014,Jeremy,13
2014,Jesse,14
2014,Joel,31
2014,John,158
2014,Jonah,45
2014,Jonathan,75
2014,Jordan,34
2014,Joseph,300
2014,Joshua,68
2014,Judah,15
2014,Jude,25
2014,Julian,87
2014,Justin,24
2014,Kai,23
2014,Karas,10
2014,Kareem,12
2014,Kevin,17
2014,Kieran,14
2014,Kyle,12
2014,Landon,23
2014,Lazer,26
2014,Leibish,12
2014,Leo,108
2014,Leon,32
2014,Leonardo,36
2014,Lev,18
2014,Levi,58
2014,Liam,139
2014,Lincoln,11
2014,Lipa,39
2014,Logan,68
2014,Lorenzo,20
2014,Louis,18
2014,Luca,94
2014,Lucas,121
2014,Lucien,10
2014,Luka,24
2014,Lukas,27
2014,Luke,99
2014,Marc,13
2014,Marcel,10
2014,Marco,15
2014,Marcus,20
2014,Mark,61
2014,Martin,26
2014,Mason,94
2014,Mateo,21
2014,Matteo,22
2014,Matthew,131
2014,Max,108
2014,Maxim,26
2014,Maximilian,20
2014,Maximus,16
2014,Maxwell,45
2014,Mayer,29
2014,Meilech,12
2014,Meir,66
2014,Menachem,118
2014,Menashe,12
2014,Mendel,38
2014,Mendy,13
2014,Micah,16
2014,Michael,268
2014,Milan,12
2014,Miles,56
2014,Milo,28
2014,Mohamed,49
2014,Mohammed,22
2014,Moishe,21
2014,Mordche,10
2014,Mordechai,92
2014,Morris,13
2014,Moses,26
2014,Moshe,267
2014,Muhammad,16
2014,Myles,10
2014,Naftali,22
2014,Naftuli,17
2014,Nathan,82
2014,Nathaniel,47
2014,Nicholas,166
2014,Nico,10
2014,Nicolas,32
2014,Nikita,11
2014,Noah,137
2014,Noam,23
2014,Nolan,20
2014,Nosson,11
2014,Oliver,109
2014,Omar,49
2014,Oscar,38
2014,Owen,87
2014,Parker,27
2014,Patrick,49
2014,Paul,25
2014,Peter,54
2014,Philip,28
2014,Pinchas,16
2014,Pinchus,11
2014,Preston,13
2014,Quinn,14
2014,Rafael,20
2014,Raphael,29
2014,Rayan,21
2014,Raymond,13
2014,Reed,11
2014,Reid,15
2014,Reuben,11
2014,Rhys,12
2014,Richard,20
2014,Riley,11
2014,Robert,67
2014,Rocco,15
2014,Roman,35
2014,Ronan,21
2014,Rory,11
2014,Rowan,15
2014,Ryan,138
2014,Ryder,12
2014,Salvatore,20
2014,Sam,32
2014,Samir,13
2014,Samuel,206
2014,Santino,14
2014,Sawyer,27
2014,Sean,53
2014,Sebastian,100
2014,Shalom,14
2014,Shane,19
2014,Shaya,31
2014,Shea,13
2014,Shia,37
2014,Shimon,100
2014,Shloime,11
2014,Shloimy,16
2014,Shlome,19
2014,Shlomo,55
2014,Shmiel,19
2014,Shmuel,57
2014,Sholom,16
2014,Shraga,10
2014,Shulem,45
2014,Silas,11
2014,Simcha,23
2014,Simon,49
2014,Solomon,51
2014,Spencer,18
2014,Stephen,18
2014,Steven,27
2014,Theo,12
2014,Theodore,126
2014,Thomas,118
2014,Timothy,27
2014,Tristan,26
2014,Tyler,34
2014,Tzvi,49
2014,Usher,20
2014,Victor,35
2014,Vincent,43
2014,Vincenzo,11
2014,Wesley,11
2014,Weston,11
2014,William,183
2014,Winston,11
2014,Wolf,12
2014,Wyatt,33
2014,Xavier,25
2014,Yaakov,46
2014,Yahya,11
2014,Yakov,45
2014,Yaseen,12
2014,Yechiel,39
2014,Yehoshua,26
2014,Yehuda,86
2014,Yidel,10
2014,Yisrael,14
2014,Yisroel,83
2014,Yitzchak,15
2014,Yitzchok,66
2014,Yoel,12
2014,Yosef,116
2014,Yossi,15
2014,Yousef,18
2014,Youssef,24
2014,Yusuf,16
2014,Zachary,90
2014,Zev,49
2019,Liam,423
2019,Noah,262
2019,Matthew,242
2019,Sebastian,215
2019,Dylan,212
2019,Jacob,209
2019,Ethan,195
2019,Lucas,176
2019,Jayden,172
2019,Mateo,147
2019,Aiden,138
2019,Mason,129
2019,Daniel,128
2019,Angel,117
2019,Logan,116
2019,Alexander,114
2019,Michael,114
2019,Gael,112
2019,Isaac,110
2019,David,105
2019,Ian,102
2019,Aaron,99
2019,Oliver,99
2019,Gabriel,97
2019,Joshua,94
2019,Adrian,93
2019,Elias,93
2019,Elijah,87
2019,Thiago,87
2019,Ryan,83
2019,Josiah,81
2019,Samuel,80
2019,Axel,79
2019,Joseph,78
2019,Anthony,76
2019,Julian,76
2019,Luis,75
2019,Jeremiah,74
2019,Nicholas,73
2019,Christopher,71
2019,Christian,70
2019,Jonathan,67
2019,Benjamin,66
2019,James,66
2019,Ayden,64
2019,Jeremy,62
2019,Kayden,60
2019,Leonardo,58
2019,Nicolas,57
2019,Jason,55
2019,Nathan,55
2019,Santiago,55
2019,Justin,54
2019,Josue,52
2019,Emmanuel,51
2019,Matias,51
2019,Diego,50
2019,Andrew,49
2019,Carlos,48
2019,Isaiah,48
2019,Jose,48
2019,Juan,48
2019,Kevin,48
2019,Leo,48
2019,Steven,48
2019,Damian,47
2019,Austin,46
2019,Caleb,46
2019,Elian,46
2019,Evan,46
2019,John,44
2019,Xavier,44
2019,Matteo,43
2019,Adriel,41
2019,Alan,41
2019,Grayson,41
2019,Greyson,41
2019,Jace,41
2019,Alejandro,40
2019,Erick,40
2019,Jayce,37
2019,Jesus,37
2019,William,37
2019,Alex,36
2019,Amir,36
2019,Eli,35
2019,Lorenzo,35
2019,Jadiel,33
2019,Jordan,33
2019,Luca,33
2019,Miguel,32
2019,Andres,31
2019,Emilio,31
2019,Nathaniel,31
2019,Ivan,30
2019,Jaxon,30
2019,Abdiel,29
2019,Brandon,29
2019,Joel,29
2019,Zion,29
2019,Asher,28
2019,Jake,28
2019,Dariel,27
2019,Enzo,27
2019,Javier,27
2019,Kaiden,27
2019,Miles,27
2019,Robert,27
2019,Adam,26
2019,Adonis,26
2019,Dominic,26
2019,Hunter,26
2019,Ismael,26
2019,Jaxson,26
2019,Lukas,26
2019,Edward,25
2019,Henry,25
2019,Noel,25
2019,Victor,25
2019,Bryson,24
2019,Iker,24
2019,Israel,24
2019,Messiah,24
2019,Milan,24
2019,Abraham,23
2019,Ezra,23
2019,Kenneth,23
2019,Avery,22
2019,Cristian,22
2019,Derek,22
2019,Emiliano,22
2019,Ezekiel,22
2019,Jack,22
2019,Kaleb,22
2019,Rafael,22
2019,Bryan,21
2019,Eliel,21
2019,Isaias,21
2019,Jonah,21
2019,King,21
2019,Chase,20
2019,Dante,20
2019,Francisco,20
2019,Hector,20
2019,Jorge,20
2019,Levi,20
2019,Manuel,20
2019,Prince,20
2019,Alexis,19
2019,Brian,19
2019,Cesar,19
2019,Landon,19
2019,Legend,19
2019,Mathias,19
2019,Max,19
2019,Nolan,19
2019,Owen,19
2019,Roman,19
2019,Theodore,19
2019,Thomas,19
2019,Tyler,19
2019,Wesley,19
2019,Ariel,18
2019,Ashton,18
2019,Carter,18
2019,Edwin,18
2019,Giovanni,18
2019,Julius,18
2019,Leon,18
2019,Ean,17
2019,Jayson,17
2019,Johan,17
2019,Milo,17
2019,Saul,17
2019,Uriel,17
2019,Antonio,16
2019,Cameron,16
2019,Chris,16
2019,Eliam,16
2019,Ezequiel,16
2019,Jared,16
2019,Jonas,16
2019,Kai,16
2019,Maximiliano,16
2019,Maximus,16
2019,Moises,16
2019,Pablo,16
2019,Yadiel,16
2019,Abel,15
2019,Angelo,15
2019,Bryce,15
2019,Emanuel,15
2019,George,15
2019,Jackson,15
2019,Kelvin,15
2019,Oscar,15
2019,Tristan,15
2019,Zachary,15
2019,Aidan,14
2019,Andy,14
2019,August,14
2019,Cairo,14
2019,Eduardo,14
2019,Eric,14
2019,Jariel,14
2019,Jay,14
2019,Jaycob,14
2019,Joaquin,14
2019,Luke,14
2019,Martin,14
2019,Amari,13
2019,Jaden,13
2019,Leonel,13
2019,Pedro,13
2019,Peter,13
2019,Ricardo,13
2019,Valentino,13
2019,Zayden,13
2019,Alonso,12
2019,Ermias,12
2019,Fernando,12
2019,Gavin,12
2019,Jaiden,12
2019,Kairo,12
2019,Kendrick,12
2019,Kyrie,12
2019,Leandro,12
2019,Samir,12
2019,Zaid,12
2019,Ace,11
2019,Alessandro,11
2019,Bradley,11
2019,Charles,11
2019,Elliot,11
2019,Felipe,11
2019,Gianni,11
2019,Jael,11
2019,Jaziel,11
2019,Jefferson,11
2019,Maison,11
2019,Marco,11
2019,Marcos,11
2019,Micah,11
2019,Randy,11
2019,Raymond,11
2019,Richard,11
2019,Roberto,11
2019,Valentin,11
2019,Adiel,10
2019,Allan,10
2019,Byron,10
2019,Damien,10
2019,Edgar,10
2019,Felix,10
2019,Jaylen,10
2019,Johnny,10
2019,Karter,10
2019,Kenny,10
2019,Myles,10
2019,Omar,10
2019,Sean,10
2019,Wilson,10
2019,Xander,10
2019,Yariel,10
2019,Isabella,231
2019,Emma,213
2019,Sophia,193
2019,Mia,184
2019,Camila,162
2019,Luna,154
2019,Valentina,123
2019,Sofia,115
2019,Victoria,104
2019,Ava,101
2019,Olivia,101
2019,Amelia,99
2019,Alaia,94
2019,Leah,94
2019,Zoe,91
2019,Genesis,88
2019,Abigail,86
2019,Scarlett,85
